Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003DAFD0
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F1388
Values: Bottom:true	 Top:false	 Left:true	 Right:false	 Texture Type:00000000
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F13C8
Values: Bottom:false	 Top:true	 Left:false	 Right:true	 Texture Type:003F1408
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F1448
Values: Bottom:true	 Top:false	 Left:true	 Right:false	 Texture Type:00000000
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F1488
Values: Bottom:true	 Top:true	 Left:false	 Right:false	 Texture Type:00000000
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F14C8
Values: Bottom:false	 Top:true	 Left:false	 Right:true	 Texture Type:003F1508
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F1548
Values: Bottom:false	 Top:false	 Left:true	 Right:true	 Texture Type:00000000
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F1588
Values: Bottom:false	 Top:false	 Left:true	 Right:true	 Texture Type:00000000
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F15C8
Values: Bottom:false	 Top:true	 Left:true	 Right:true	 Texture Type:003F1608
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F1648
Values: Bottom:false	 Top:false	 Left:true	 Right:true	 Texture Type:00000000
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F1688
Values: Bottom:false	 Top:true	 Left:true	 Right:false	 Texture Type:003F16C8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F1708
Values: Bottom:true	 Top:false	 Left:false	 Right:false	 Texture Type:003F1788
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F17C8
Values: Bottom:false	 Top:true	 Left:false	 Right:true	 Texture Type:003F1808
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F1848
Values: Bottom:false	 Top:true	 Left:true	 Right:true	 Texture Type:003F1888
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F18C8
Values: Bottom:true	 Top:false	 Left:true	 Right:false	 Texture Type:00000000
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F1908
Values: Bottom:false	 Top:true	 Left:false	 Right:true	 Texture Type:003F1948
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F1988
Values: Bottom:true	 Top:false	 Left:true	 Right:false	 Texture Type:00000000
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F19C8
Values: Bottom:false	 Top:true	 Left:false	 Right:true	 Texture Type:003F1A08
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F1A48
Values: Bottom:false	 Top:false	 Left:true	 Right:true	 Texture Type:00000000
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F1A88
Values: Bottom:false	 Top:false	 Left:true	 Right:false	 Texture Type:003F1AC8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F1B08
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F1B48
Values: Bottom:true	 Top:true	 Left:false	 Right:true	 Texture Type:003F1B88
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F1BC8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F1C08
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F1C48
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F1C88
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F1CC8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F1D48
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F1D88
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F1DC8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F1E08
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F1E48
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F1E88
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F1EC8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F1F08
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F1F48
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F1F88
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F1FC8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F2008
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F2048
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F2088
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F20C8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F2108
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F2148
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F2188
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F21C8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F2208
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F2248
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F2288
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F22C8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F2308
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F2348
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F2388
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F23C8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F2408
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F2448
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F2488
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F24C8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F2508
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F2548
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F2588
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F25C8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F2608
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F2648
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F2688
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F26C8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F2708
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F2748
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F2788
Values: Bottom:true	 Top:true	 Left:true	 Right:false	 Texture Type:003F27C8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F2808
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F2848
Values: Bottom:false	 Top:false	 Left:false	 Right:true	 Texture Type:003F2888
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F28C8
Values: Bottom:true	 Top:true	 Left:true	 Right:false	 Texture Type:003F2908
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F2948
Values: Bottom:true	 Top:false	 Left:false	 Right:false	 Texture Type:003F29C8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F2A08
Values: Bottom:true	 Top:true	 Left:false	 Right:false	 Texture Type:00000000
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F2A48
Values: Bottom:true	 Top:false	 Left:false	 Right:true	 Texture Type:003F2A88
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F2AC8
Values: Bottom:true	 Top:false	 Left:true	 Right:false	 Texture Type:00000000
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F2B08
Values: Bottom:false	 Top:true	 Left:false	 Right:true	 Texture Type:003F2B48
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F2B88
Values: Bottom:true	 Top:false	 Left:true	 Right:false	 Texture Type:00000000
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F2BC8
Values: Bottom:true	 Top:true	 Left:false	 Right:false	 Texture Type:00000000
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F2C08
Values: Bottom:false	 Top:true	 Left:false	 Right:true	 Texture Type:003F2C48
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F2C88
Values: Bottom:false	 Top:false	 Left:true	 Right:false	 Texture Type:003F2CC8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F2D08
Values: Bottom:true	 Top:false	 Left:false	 Right:true	 Texture Type:003F2D48
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F2D88
Values: Bottom:false	 Top:false	 Left:true	 Right:true	 Texture Type:00000000
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F2DC8
Values: Bottom:false	 Top:false	 Left:true	 Right:true	 Texture Type:00000000
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F2E08
Values: Bottom:false	 Top:false	 Left:true	 Right:true	 Texture Type:00000000
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F2E48
Values: Bottom:true	 Top:false	 Left:true	 Right:false	 Texture Type:00000000
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F2E88
Values: Bottom:false	 Top:true	 Left:false	 Right:true	 Texture Type:003F2EC8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F2F08
Values: Bottom:true	 Top:false	 Left:true	 Right:false	 Texture Type:00000000
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F2F48
Values: Bottom:true	 Top:false	 Left:false	 Right:false	 Texture Type:003F2FC8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F3008
Values: Bottom:false	 Top:true	 Left:false	 Right:true	 Texture Type:003F3048
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F3088
Values: Bottom:true	 Top:false	 Left:true	 Right:false	 Texture Type:00000000
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F30C8
Values: Bottom:false	 Top:true	 Left:false	 Right:true	 Texture Type:003F3108
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F3148
Values: Bottom:false	 Top:false	 Left:true	 Right:true	 Texture Type:00000000
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F3188
Values: Bottom:true	 Top:false	 Left:true	 Right:false	 Texture Type:00000000
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F31C8
Values: Bottom:false	 Top:false	 Left:false	 Right:false	 Texture Type:003F3208
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F3248
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F3288
Values: Bottom:true	 Top:true	 Left:false	 Right:true	 Texture Type:003F32C8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F3308
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F3348
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F3388
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F33C8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F3408
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F3448
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F3488
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F34C8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F3508
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F3548
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F3588
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F35C8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F3608
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F3648
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F3688
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F36C8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F3708
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F3748
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F3788
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F37C8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F3808
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F3848
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F3888
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F38C8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F3908
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F3948
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F3988
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F39C8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F3A08
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F3A48
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F3A88
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F3AC8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F3B08
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F3B48
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F3B88
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F3BC8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F3C08
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F3C48
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F3C88
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F3CC8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F3D08
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F3D48
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F3D88
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F3DC8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F3E08
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F3E48
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F3E88
Values: Bottom:true	 Top:true	 Left:true	 Right:false	 Texture Type:003F3EC8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F3F08
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F3F48
Values: Bottom:true	 Top:false	 Left:false	 Right:false	 Texture Type:003F3FC8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F4008
Values: Bottom:false	 Top:true	 Left:false	 Right:true	 Texture Type:003F4048
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F4088
Values: Bottom:false	 Top:true	 Left:true	 Right:false	 Texture Type:003F40C8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F4108
Values: Bottom:false	 Top:true	 Left:false	 Right:false	 Texture Type:003F4148
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F4188
Values: Bottom:true	 Top:true	 Left:false	 Right:true	 Texture Type:003F41C8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F4208
Values: Bottom:false	 Top:true	 Left:true	 Right:false	 Texture Type:003F4248
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F4288
Values: Bottom:true	 Top:false	 Left:false	 Right:true	 Texture Type:003F42C8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F4308
Values: Bottom:false	 Top:true	 Left:true	 Right:false	 Texture Type:003F4348
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F4388
Values: Bottom:true	 Top:true	 Left:false	 Right:false	 Texture Type:00000000
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F43C8
Values: Bottom:true	 Top:false	 Left:false	 Right:true	 Texture Type:003F4408
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F4448
Values: Bottom:true	 Top:false	 Left:true	 Right:true	 Texture Type:003F4488
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F44C8
Values: Bottom:false	 Top:true	 Left:true	 Right:false	 Texture Type:003F4508
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F4548
Values: Bottom:true	 Top:false	 Left:false	 Right:true	 Texture Type:003F4588
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F45C8
Values: Bottom:false	 Top:false	 Left:true	 Right:true	 Texture Type:00000000
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F4608
Values: Bottom:true	 Top:false	 Left:true	 Right:false	 Texture Type:00000000
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F4648
Values: Bottom:true	 Top:true	 Left:false	 Right:false	 Texture Type:00000000
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F4688
Values: Bottom:true	 Top:false	 Left:false	 Right:true	 Texture Type:003F46C8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F4708
Values: Bottom:false	 Top:true	 Left:true	 Right:true	 Texture Type:003F4748
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F4788
Values: Bottom:false	 Top:true	 Left:true	 Right:false	 Texture Type:003F47C8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F4808
Values: Bottom:true	 Top:false	 Left:false	 Right:true	 Texture Type:003F4848
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F4888
Values: Bottom:false	 Top:true	 Left:true	 Right:true	 Texture Type:003F48C8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F4908
Values: Bottom:false	 Top:false	 Left:true	 Right:true	 Texture Type:00000000
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003F4948
